nu+weyu+si+w,ᓇᐁᐧᔮᓯᐤ,"s/he leans into the wind
nu+weyu+sko+mo+w,ᓇᐁᐧᔮᐢᑯᒧᐤ,"s/he leans (as a tree)"
nu+weyu+sko+si+n,ᓇᐁᐧᔮᐢᑯᓯᐣ,"it lies crosswise
nu+weyu+skwu+hu+m,ᓇᐁᐧᔮᐢᑲᐧᐦᐊᒼ,"s/he makes s.t. lean by using a stick"
nu+weyu+stu+n,ᓇᐁᐧᔮᐢᓯᐤ,"it leans into the wind
nu+weyi+tsi+hew,ᓇᐁᐧᔨᒋᐦᐁᐤ,"s/he teases s.o."
nu+weyi+tsi+mew,ᓇᐁᐧᔨᒋᒣᐤ,"s/he teases s.o. verbally"
nu+wi+ku+n,ᓈᐃᐧᑲᐣ,"my backbone
nu+wi+skwewew,ᓇᐃᐧᐢᑫᐧᐁᐧᐤ,"s/he pursues a woman
nu+yu+htsi+ku+n,ᓇᔭᐦᒋᑲᐣ,"bundle
nu+yu+htsi+ku+neyu+pi+y,ᓇᔭᐦᒋᑲᓀᔮᐱᕀ,"braces for carrying; pack strap"
nu+yu+htsi+kew,ᓇᔭᐦᒋᑫᐤ,"s/he carries things on his/her back
nu+yu+htsi+kewi+n,ᓇᔭᐦᒋᑫᐃᐧᐣ,"thing carried on back"
nu+yu+htu+hew,ᓇᔭᐦᑕᐦᐁᐤ,"s/he makes s.o. carry (it/him) on his back; s/he gives s.o. a pack
nu+yu+htu+m,ᓇᔭᐦᑕᒼ,"s/he carries s.t. on his/her back
nu+yu+hto+wu+k,ᓇᔭᐦᑐᐊᐧᐠ,"they take turns carrying one another on their backs; they ride up on one another (e.g. beads)"
nu+yu+ku+sk,ᓇᔭᑲᐢᐠ,"my palate"
nu+yu+wu+tsi+ki+wu+k,ᓇᔭᐊᐧᒋᑭᐊᐧᐠ,"they grow up to reach various ages
nu+yu+wu+mo+hkew,ᓇᔭᐋᐧᒧᐦᑫᐤ,"s/he scares off the game and loses it"
nu+yu+wu+pi+w,ᓇᔭᐊᐧᐱᐤ,"s/he is tired
nu+yu+wu+s,ᓇᔭᐋᐧᐢ,"after a long wait"
nu+yu+wihew,ᓇᔭᐄᐧᐦᐁᐤ,"s/he tires s.o. out"
nu+yu+wi+skoso+w,ᓇᔭᐃᐧᐢᑰᓱᐤ,"s/he is weary under the burden"
nu+yu+wi+spi+m,ᓇᔭᐃᐧᐢᐱᒼ,"at a dizzy height"
nu+yu+wiw,ᓇᔭᐄᐧᐤ,"s/he is tired"
nu+yehtu+wu+mu+htsi+ho+w,ᓇᔦᐦᑖᐊᐧᒪᐦᒋᐦᐅᐤ,"s/he is troubled in health"
nu+yehtu+wu+n,ᓇᔦᐦᑖᐊᐧᐣ,"it is difficult
nu+yehtu+weyi+htu+m,ᓇᔦᐦᑖᐁᐧᔨᐦᑕᒼ,"s/he finds s.t. difficult
nu+yehtu+weyi+mew,ᓇᔦᐦᑖᐁᐧᔨᒣᐤ,"s/he finds s.o. difficult
nu+yehtu+wi+ki+w,ᓇᔦᐦᑖᐃᐧᑭᐤ,"s/he experienced a troubled birth
nu+yehtu+wi+pu+yi+n,ᓇᔦᐦᑖᐃᐧᐸᔨᐣ,"there is trouble
nu+yehtu+wi+pu+yi+w,ᓇᔦᐦᑖᐃᐧᐸᔨᐤ,"s/he runs into difficulties
nu+yehtu+wi+si+w,ᓇᔦᐦᑖᐃᐧᓯᐤ,"s/he is hard to manage; s/he is hard to get along with"
nu+yehtu+wiw,ᓇᔦᐦᑖᐄᐧᐤ,"s/he is hindered
nu+yestu+w,ᓇᔦᐢᑕᐤ,"only
nu+yewu+ts,ᓇᔦᐊᐧᐨ,"somewhere along the way; in mid-air"
nu+yewu+tsi+mo+w,ᓇᔦᐊᐧᒋᒧᐤ,"s/he speaks along the way"
nu+yohtsi+ku+n,ᓇᔫᐦᒋᑲᐣ,"bundle
nu+yohtsi+kew,ᓇᔫᐦᒋᑫᐤ,"s/he packs; s/he carries things on his/her back
nu+yohtsi+kewi+n,ᓇᔫᐦᒋᑫᐃᐧᐣ,"thing carried on back"
nu+yohtu+m,ᓇᔫᐦᑕᒼ,"s/he carries s.t. on his/her back"
nu+yomew,ᓇᔫᒣᐤ,"s/he carries s.o. on his/her back"
nehu+,ᓀᐦᐊ,"those yonder"
nehi+,ᓀᐦᐃ,"those yonder
nehi+,ᓀᐦᐃ,"those yonder
nehi+yu+nu+hk,ᓀᐦᐃᔮᓈᕁ,"Cree country; in the Cree country"
nehi+yu+si+s,ᓀᐦᐃᔮᓯᐢ,"young Cree
nehi+yu+w,ᓀᐦᐃᔭ,"Nehiyaw; Cree
nehi+yu+wu+stsi+kew,ᓀᐦᐃᔭᐊᐧᐢᒋᑫᐤ,"s/he writes Cree"
nehi+yu+wu+stsi+kewi+n,ᓀᐦᐃᔭᐊᐧᐢᒋᑫᐃᐧᐣ,"writing in Cree
nehi+yu+wu+si+nu+hi+ku+n,ᓀᐦᐃᔭᐊᐧᓯᓇᐦᐃᑲᐣ,"Cree book; Cree bible"
nehi+yu+wu+si+nu+hi+kew,ᓀᐦᐃᔭᐊᐧᓯᓇᐦᐃᑫᐤ,"s/he writes in Cree"
nehi+yu+wu+si+nu+hi+kewi+n,ᓀᐦᐃᔭᐊᐧᓯᓇᐦᐃᑫᐃᐧᐣ,"Cree writing"
nehi+yu+wu+sku+mi+ku+w,ᓀᐦᐃᔭᐊᐧᐢᑲᒥᑳᐤ,"it is Cree land
nehi+yu+wu+skiwi+n,ᓀᐦᐃᔭᐊᐧᐢᑮᐃᐧᐣ,"it is Cree land
nehi+yu+wu+stu+w,ᓀᐦᐃᔭᐊᐧᐢᑖᐤ,"s/he writes s.t. in Cree
nehi+yu+wu+stew,ᓀᐦᐃᔭᐊᐧᐢᑌᐤ,"it is written in Cree
nehi+yu+wu+ti+si+w,ᓀᐦᐃᔭᐋᐧᑎᓯᐤ,"s/he has the Cree cultural tradition
nehi+yu+wemo+to+tu+wew,ᓀᐦᐃᔭᐁᐧᒧᑐᑕᐁᐧᐤ,"s/he speaks Cree to s.o."
nehi+yu+wew,ᓀᐦᐃᔭᐁᐧᐤ,"s/he speaks Cree"
nehi+yu+wewi+n,ᓀᐦᐃᔭᐁᐧᐃᐧᐣ,"the Cree language; speaking Cree"
nehi+yu+wihtsi+kewi+n,ᓀᐦᐃᔭᐄᐧᐦᒋᑫᐃᐧᐣ,"Cree culture; Indian culture"
nehi+yu+wihku+tew,ᓀᐦᐃᔭᐄᐧᐦᑳᑌᐤ,"s/he calls s.o. so in Cree"
nehi+yu+wihtwu+wi+n,ᓀᐦᐃᔭᐄᐧᐦᑖᐧᐃᐧᐣ,"the Cree way
nehi+yu+wi+mo+to+tu+wew,ᓀᐦᐃᔭᐃᐧᒧᑐᑕᐁᐧᐤ,"s/he speaks Cree to s.o."
nehi+yu+wi+pwu+tu+k,ᓀᐦᐃᔭᐃᐧᐹᐧᑕᐠ,"Piapot Band
nehi+yu+wi+pwu+ti+nu+hk,ᓀᐦᐃᔭᐃᐧᐹᐧᑎᓈᕁ,"Piapot First Nation
nehi+yu+wi+skwesi+s,ᓀᐦᐃᔭᐃᐧᐢᑫᐧᓯᐢ,"Cree girl"
nehi+yu+wi+skwew,ᓀᐦᐃᔭᐃᐧᐢᑫᐧᐤ,"a Cree woman
nehi+yu+wi+w,ᓀᐦᐃᔮᐃᐧᐤ,"s/he is Cree
nehi+yu+wi+wi+n,ᓀᐦᐃᔮᐃᐧᐃᐧᐣ,"being Cree
nehi+yu+wi+yihku+so+w,ᓀᐦᐃᔭᐃᐧᔩᐦᑳᓱᐤ,"s/he is called so in Cree
nehi+yu+wi+yihku+tu+m,ᓀᐦᐃᔭᐃᐧᔩᐦᑳᑕᒼ,"s/he calls s.t. so in Cree
nehi+yu+wi+yihku+tew,ᓀᐦᐃᔭᐃᐧᔩᐦᑳᑌᐤ,"it is called so in Cree
nehi+yu+wi+yihku+tew,ᓀᐦᐃᔭᐃᐧᔩᐦᑳᑌᐤ,"s/he calls s.o. so in Cree
nehpeku+pu+wi+w,ᓀᐦᐯᑳᐸᐃᐧᐤ,"s/he stands in readiness"
nehpemu+hew,ᓀᐦᐯᒪᐦᐁᐤ,"s/he puts s.o. in readiness"
nehpemu+pi+w,ᓀᐦᐯᒪᐱᐤ,"s/he sits in readiness
nehpemu+stu+w,ᓀᐦᐯᒪᐢᑖᐤ,"s/he places s.t. in readiness; s/he puts or sets s.t. at hand"
nehpemu+stew,ᓀᐦᐯᒪᐢᑌᐤ,"it is placed in readiness"
nehpemi+ku+pu+wi+w,ᓀᐦᐯᒥᑳᐸᐃᐧᐤ,"s/he stands in readiness"
nehpemi+nu+m,ᓀᐦᐯᒥᓇᒼ,"s/he holds s.t. in readiness
nehpemi+new,ᓀᐦᐯᒥᓀᐤ,"s/he holds s.o. in readiness"
nehpemiw,ᓀᐦᐯᒦᐤ,"s/he is ready
neku+!,ᓀᑳ,"mother!"
neki+,ᓀᑭ,"those yonder"
neki+k,ᓀᑭᐠ,"those yonder"
nemu+,ᓀᒪ,"that yonder"
nemu+to+wu+hk,ᓀᒪᑐᐊᐧᕁ,"of that kind yonder"
nemitu+,ᓀᒦᑕ,"there it is"
nemi+tu+nu+w,ᓀᒥᑕᓇᐤ,"forty"
nemo+w,ᓀᒧᐤ,"s/he growls"
nenu+po+s,ᓀᓈᐳᐢ,"Nenapos
nepemew,ᓀᐯᒣᐤ,"s/he shames s.o. by speech
nepewi+hew,ᓀᐯᐃᐧᐦᐁᐤ,"s/he makes s.o. ashamed
nepewi+htu+kwu+n,ᓀᐯᐃᐧᐦᑖᑲᐧᐣ,"it sounds shameful; it sounds disgraceful"
nepewi+mew,ᓀᐯᐃᐧᒣᐤ,"s/he shames s.o. by speech
nepewi+mo+w,ᓀᐯᐃᐧᒧᐤ,"s/he shames him/herself (by speech)
nepewi+nu+ko+si+w,ᓀᐯᐃᐧᓈᑯᓯᐤ,"s/he looks shy
nepewi+nu+kwu+n,ᓀᐯᐃᐧᓈᑲᐧᐣ,"it looks disgraceful
nepewi+sistu+m,ᓀᐯᐃᐧᓰᐢᑕᒼ,"s/he is ashamed of s.t.
nepewi+sistu+wew,ᓀᐯᐃᐧᓰᐢᑕᐁᐧᐤ,"s/he is bashful about s.o.; s/he is shy towards s.o."
nepewi+si+w,ᓀᐯᐃᐧᓯᐤ,"s/he is bashful
nepewi+si+wi+n,ᓀᐯᐃᐧᓯᐃᐧᐣ,"bashfulness; shame; embarrassment"
nepomi+nu+nu+hti+k,ᓀᐴᒥᓈᓈᐦᑎᐠ,"snake-root tree"
nestsu+ku+su+,ᓀᐢᒐᑳᓴ,"my hair
neso+wu+n,ᓀᓱᐊᐧᐣ,"it is weak"
neso+wu+ti+si+w,ᓀᓱᐋᐧᑎᓯᐤ,"s/he is weak
neso+wu+ti+si+wi+n,ᓀᓱᐋᐧᑎᓯᐃᐧᐣ,"weakness"
neso+wu+w,ᓀᓱᐋᐧᐤ,"it is weak"
neso+wi+si+w,ᓀᓱᐃᐧᓯᐤ,"s/he is weak
neso+wi+si+wi+n,ᓀᓱᐃᐧᓯᐃᐧᐣ,"poor health"
neso+wi+tehew,ᓀᓱᐃᐧᑌᐦᐁᐤ,"s/he has a weak heart; s/he is timid"
neso+wi+tehewi+n,ᓀᓱᐃᐧᑌᐦᐁᐃᐧᐣ,"timidity"
nestu+ku+yu+,ᓀᐢᑕᑲᔭ,"my hair"
nesto+tsi+htsenew,ᓀᐢᑐᒋᐦᒉᓀᐤ,"s/he tires out s.o.'s hand"
nesto+tsi+htseni+so+w,ᓀᐢᑐᒋᐦᒉᓂᓱᐤ,"s/he tires out his/her own hand"
nesto+hkwu+si+w,ᓀᐢᑐᐦᑲᐧᓯᐤ,"s/he is weary with sleepiness"
nesto+hkwu+sti+mew,ᓀᐢᑐᐦᑲᐧᐢᑎᒣᐤ,"s/he tires s.o. out with sleepiness"
nesto+hkweku+wi+w,ᓀᐢᑐᐦᑫᐧᑲᐃᐧᐤ,"s/he is weak from loss of blood; s/he bleeds to exhaustion; s/he bleeds to death"
nesto+htew,ᓀᐢᑐᐦᑌᐤ,"s/he is tired from walking"
nesto+ku+pu+wi+w,ᓀᐢᑐᑳᐸᐃᐧᐤ,"s/he is tired from standing"
nesto+ku+tew,ᓀᐢᑐᑳᑌᐤ,"s/he has tired legs"
nesto+nu+mo+w,ᓀᐢᑐᓈᒧᐤ,"s/he is tired of talking"
nesto+si+n,ᓀᐢᑐᓯᐣ,"s/he is tired of lying about"
nesto+si+w,ᓀᐢᑐᓯᐤ,"s/he is tired"
nesto+si+wi+n,ᓀᐢᑐᓯᐃᐧᐣ,"tiredness
nesto+sku+wew,ᓀᐢᑐᐢᑲᐁᐧᐤ,"s/he tires s.o. by his/her weight"
nesto+skwu+sti+mwew,ᓀᐢᑐᐢᑲᐧᐢᑎᒣᐧᐤ,"s/he tires out his/her horses"
nesto+ti+pi+skwew,ᓀᐢᑐᑎᐱᐢᑫᐧᐤ,"s/he is tired from being up at night"
nestwu+ko+nu+mo+w,ᓀᐢᑖᐧᑯᓈᒧᐤ,"s/he is tired from fleeing in snow"
nestwu+so+w,ᓀᐢᑖᐧᓱᐤ,"s/he is tired by the sun's heat; s/he is exhausted by hot weather"
nestwu+tu+htu+m,ᓀᐢᑕᐧᑖᐦᑕᒼ,"s/he is out of breath (from running)"
netu+,ᓀᑕ,"yonder
nete,ᓀᑌ,"over there
nete o+htsi+,ᓀᑌ ᐅᐦᒋ,"from over there"
neti+nu+w,ᓀᑎᓈᐤ,"it is a sharply projecting hill"
newu+htu+y,ᓀᐊᐧᐦᑕᕀ,"four dollars; [literally: "four-pelt"]"
newu+pewu+k,ᓀᐋᐧᐯᐊᐧᐠ,"they are four brothers"
newu+pi+sk,ᓀᐋᐧᐱᐢᐠ,"four dollars"
newu+w,ᓀᐋᐧᐤ,"four times"
newu+yu+k,ᓀᐊᐧᔭᐠ,"in four ways
newu+yu+ki+htu+w,ᓀᐊᐧᔭᑭᐦᑖᐤ,"s/he divides s.t. in four"
newi+ni+sk,ᓀᐃᐧᓂᐢᐠ,"four fathoms"
newi+nwu+,ᓀᐃᐧᓇᐧ,"they are four in number"
newi+wu+k,ᓀᐃᐧᐊᐧᐠ,"they are four in number"
newo+,ᓀᐅᐧ,"four"
newo+hew,ᓀᐅᐧᐦᐁᐤ,"s/he quarters s.o.; s/he partitions s.o. in four"
newo+htu+w,ᓀᐅᐧᐦᑖᐤ,"s/he divides s.t. in four"
newo+ku+tsi+wepu+yis,ᓀᐅᐧᑳᒋᐁᐧᐸᔩᐢ,"buggy"
newo+ku+tew,ᓀᐅᐧᑳᑌᐤ,"it is four panels wide (as a tent) / it has four legs"
newo+ku+tew,ᓀᐅᐧᑳᑌᐤ,"wagon"
newo+ku+tew,ᓀᐅᐧᑳᑌᐤ,"it is four-legged"
newo+mi+tu+nu+w,ᓀᐅᐧᒥᑕᓇᐤ,"forty"
newo+mi+tu+nu+wu+w,ᓀᐅᐧᒥᑕᓇᐋᐧᐤ,"forty times"
newoni+ki+w,ᓀᐆᐧᓂᑭᐤ,"four of a kind (at cards)"
newo+pehi+ku+n,ᓀᐅᐧᐯᐦᐃᑲᐣ,"dollar"
newo+su+p,ᓀᐅᐧᓵᑊ,"fourteen"
newosemi+hkew,ᓀᐆᐧᓭᒥᐦᑫᐤ,"s/he delivers quadruplets"
newo+si+mo+w,ᓀᐅᐧᓯᒧᐤ,"s/he dances as one of four (in a fiddle-dance
newo+tu+pu+nu+skw,ᓀᐅᐧᑖᐹᓈᐢᐠ,"four wagonloads"
newotemi+hkew,ᓀᐆᐧᑌᒥᐦᑫᐤ,"it has four puppies"
newo+wu+nwu+,ᓀᐅᐧᐊᐧᓇᐧ,"they are four in number"
newo+wu+yu+k,ᓀᐅᐧᐊᐧᔭᐠ,"in four places"
newo+wi+htu+w,ᓀᐅᐧᐃᐧᐦᑖᐤ,"s/he divides s.t. in four places"
neyu+htu+ku+w,ᓀᔮᐦᑕᑳᐤ,"the trees are just right (for setting snares
neyu+skweyu+w,ᓀᔮᐢᑫᐧᔮᐤ,"it is a point of the woods"
neyu+w,ᓀᔮᐤ,"it is a promontory
ni+tsu+hko+s,ᓂᒑᐦᑯᐢ,"my female cross-cousin; my sister-in-law; [used by a female speaker only]"
ni+tsu+hko+se!,ᓂᒑᐦᑯᓭ,"female cross-cousin!; sister-in-law! [used by female speaker only]"
ni+tsu+ni+s,ᓂᒑᓂᐢ,"my daughter; my parallel niece"
ni+tsu+pu+n,ᓂᒑᐹᐣ,"my great-grandparent; my great-grandchild"
ni+tsu+pu+ni+s,ᓂᒑᐹᓂᐢ,"my (very small) great grandchild"
ni+tsu+si+s,ᓂᒑᓯᐢ,"my small pair of pants
ni+tsu+wu+si+mi+s,ᓂᒐᐋᐧᓯᒥᐢ,"my child; my fetus"
ni+tsehi+s,ᓂᒉᐦᐃᐢ,"my heart
ni+tsehi+s,ᓂᒉᐦᐃᐢ,"my heart
ni+tsemi+si+s,ᓂᒉᒥᓯᐢ,"my pup
ni+tsestu+tu+y,ᓂᒉᐢᑕᑕᕀ,"my muscle"
ni+tsestu+tu+yeyu+pi+y,ᓂᒉᐢᑕᑕᔦᔮᐱᕀ,"my ligament
ni+tsi+,ᓂᒋ,"at that time
ni+tsi+tsu+sku+s,ᓂᒋᒑᐢᑳᐢ,"my crotch
ni+tsi+tsu+sku+y,ᓂᒋᒑᐢᑲᕀ,"my crotch
ni+tsihtsu+wu+w,ᓂᒉᐦᒑᐋᐧᐤ,"my co-parent-in-law"
ni+tsihtsiko+m,ᓂᒌᐦᒌᑯᒼ,"my wart"
ni+tsi+htsis,ᓂᒋᐦᒌᐢ,"my finger; my little hand"
ni+tsi+htsi+y,ᓂᒋᐦᒋᕀ,"my hand; my paw"
nitsi+mo+s,ᓃᒋᒧᐢ,"my sweetheart
nitsi+su+n,ᓃᒋᓵᐣ,"my sibling"
nitsi+su+ni+s,ᓃᒋᓵᓂᐢ,"my small sibling
ni+tsi+sk,ᓂᒋᐢᐠ,"my anus
ni+tsi+sku+ki+si+y,ᓂᒋᐢᑲᑭᓯᕀ,"my rectum (lower end)"
ni+tsi+skeyu+pi+y,ᓂᒋᐢᑫᔮᐱᕀ,"my rectum (full length)"
ni+tsi+wu+!,ᓂᒋᐋᐧ,"brother!; male parallel cousin!; friend!; rival!"
ni+tsi+wu+m,ᓂᒋᐋᐧᒼ,"my male parallel cousin; husband of my female cross-cousin; [used by male speaker only] / my brother; my friend; my fellow male age-mate / [plural:] brethren (in Christian sense) / my rival"
ni+tsi+wu+mi+s,ᓂᒋᐋᐧᒥᐢ,"my male parallel cousin; husband of my female cross-cousin; [used by male speaker only] / my brother; my friend; my fellow male age-mate / [plural:] brethren (in Christian sense)"
ni+tsi+wu+mi+skwem,ᓂᒋᐋᐧᒥᐢᑫᐧᒼ,"my female parallel cousin; wife of my male cross-cousin; my father's brother's daughter
ni+tsotsemi+si+s,ᓂᒎᒉᒥᓯᐢ,"my young friend [said to a child]"
ni+tso+htsosi+mi+s,ᓂᒍᐦᒎᓯᒥᐢ,"my nipple"
ni+tsoni+s,ᓂᒎᓂᐢ,"my mouth
ni+tsoskwu+ni+s,ᓂᒎᐢᑲᐧᓂᐢ,"my little elbow"
ni+htsu+wu+ku+s,ᓂᐦᒐᐊᐧᑳᐢ,"my ear
ni+htsu+wi+ki+htsi+ku+ni+si+hk,ᓂᐦᒑᐃᐧᑭᐦᒋᑲᓂᓯᕁ,"James Smith Cree Nation
nihtsi+ku+hwew,ᓃᐦᒋᑲᐦᐁᐧᐤ,"s/he sends s.o. down by cutting"
nihtsi+ku+pu+wi+w,ᓃᐦᒋᑳᐸᐃᐧᐤ,"s/he steps down"
ni+htsi+kwu+n,ᓂᐦᒋᑲᐧᐣ,"my knee"
ni+htsi+kwu+ni+ku+n,ᓂᐦᒋᑲᐧᓂᑲᐣ,"my kneebone"
nihtsi+kwu+skwesi+n,ᓃᐦᒋᑳᐧᐢᑫᐧᓯᐣ,"s/he is bounced down out of something (e.g. a buggy or wagon)"
nihtsi+pu+yi+ho+w,ᓃᐦᒋᐸᔨᐦᐅᐤ,"s/he jumps down
nihtsi+pu+yi+w,ᓃᐦᒋᐸᔨᐤ,"s/he comes down
nihtsi+pi+tsi+ku+tew,ᓃᐦᒋᐱᒋᑳᑌᐤ,"it is pulled down
nihtsi+pi+tu+m,ᓃᐦᒋᐱᑕᒼ,"s/he pulls s.t. down
nihtsi+pi+tew,ᓃᐦᒋᐱᑌᐤ,"s/he pulls s.o. down
nihtsi+wepu+hu+m,ᓃᐦᒋᐁᐧᐸᐦᐊᒼ,"s/he knocks s.t. down by tool; s/he knocks s.t. down off (of something)
nihtsi+wepu+hwew,ᓃᐦᒋᐁᐧᐸᐦᐁᐧᐤ,"s/he knocks s.o. down by a shot or by tool; s/he knocks s.o. down off (of something)
nihtsi+wepi+nu+m,ᓃᐦᒋᐁᐧᐱᓇᒼ,"s/he throws s.t. down
nihtsi+wepi+nu+mu+wew,ᓃᐦᒋᐁᐧᐱᓇᒪᐁᐧᐤ,"s/he throws (it/him) down for s.o."
nihtsi+wepi+new,ᓃᐦᒋᐁᐧᐱᓀᐤ,"s/he throws s.o. down
ni+hkwu+ku+n,ᓂᐦᑳᐧᑲᐣ,"my face"
ni+hkwu+ku+ni+s,ᓂᐦᑳᐧᑲᓂᐢ,"my little face"
nihtu+tsi+wehtsu+w,ᓃᐦᑕᒋᐁᐧᐦᒑᐤ,"it is downhill land"
nihtu+tsi+wehtu+hew,ᓃᐦᑕᒋᐁᐧᐦᑕᐦᐁᐤ,"s/he takes s.o. downwards"
nihtu+tsi+wehtu+tu+w,ᓃᐦᑕᒋᐁᐧᐦᑕᑖᐤ,"s/he takes s.t. downwards"
nihtu+tsi+wepu+htu+w,ᓃᐦᑕᒋᐁᐧᐸᐦᑖᐤ,"s/he runs down (e.g. stairs
nihtu+tsi+wepu+yi+w,ᓃᐦᑕᒋᐁᐧᐸᔨᐤ,"s/he goes downhill
nihtu+tsi+wepi+tu+m,ᓃᐦᑕᒋᐁᐧᐱᑕᒼ,"s/he pulls s.t. downhill"
nihtu+tsi+wepi+tew,ᓃᐦᑕᒋᐁᐧᐱᑌᐤ,"s/he pulls s.o. downhill"
nihtu+tsi+wetu+pu+so+w,ᓃᐦᑕᒋᐁᐧᑖᐹᓱᐤ,"s/he drives downhill
nihtu+tsi+wew,ᓃᐦᑕᒋᐁᐧᐤ,"s/he climbs down
nihtu+tsi+weyu+htu+wiw,ᓃᐦᑕᒋᐁᐧᔮᐦᑕᐄᐧᐤ,"s/he climbs down
nihtu+htu+wipu+htu+w,ᓃᐦᑖᐦᑕᐄᐧᐸᐦᑖᐤ,"s/he climbs down at a run"
nihtu+htu+wiw,ᓃᐦᑖᐦᑕᐄᐧᐤ,"s/he climbs down"
nihtu+ko+tsi+n,ᓃᐦᑕᑯᒋᐣ,"s/he falls down through air
nihtu+ko+siw,ᓃᐦᑕᑯᓰᐤ,"s/he dismounts
nihtu+mu+ti+n,ᓃᐦᑖᒪᑎᐣ,"at the bottom of the bank
nihtu+peki+nu+m,ᓃᐦᑖᐯᑭᓇᒼ,"s/he lowers s.t. by a rope"
nihtu+peki+new,ᓃᐦᑖᐯᑭᓀᐤ,"s/he lowers s.o. by a rope; s/he leads s.o. down by rope"
nihtu+peki+pi+tu+m,ᓃᐦᑖᐯᑭᐱᑕᒼ,"s/he pulls s.t. down by rope
nihtu+peki+pi+tew,ᓃᐦᑖᐯᑭᐱᑌᐤ,"s/he pulls down by rope
nihtu+po+ko+w,ᓃᐦᑖᐳᑯᐤ,"s/he slides downhill"
nihtu+si+w,ᓃᐦᑖᓯᐤ,"s/he is blown down"
nihtu+sku+mi+k,ᓃᐦᑕᐢᑲᒥᐠ,"underground
nihtu+skew,ᓃᐦᑕᐢᑫᐤ,"s/he descends to the ground"
nihtu+sko+tsi+n,ᓃᐦᑖᐢᑯᒋᐣ,"s/he gets hooked and falls down"
nihtu+skwu+hu+m,ᓃᐦᑖᐢᑲᐧᐦᐊᒼ,"s/he takes s.t. down with a tool (e.g. stick)"
nihtu+skwu+hwew,ᓃᐦᑖᐢᑲᐧᐦᐁᐧᐤ,"s/he takes s.o. down with a tool (e.g. stick)"
nihtu+stu+n,ᓃᐦᑖᐢᑕᐣ,"it is blown down"
nihtu+tu+hu+m,ᓃᐦᑕᑕᐦᐊᒼ,"s/he knocks s.t. down off something"
nihtu+tu+hwew,ᓃᐦᑕᑕᐦᐁᐧᐤ,"s/he knocks s.o. down off something"
ni+htu+wu+htu+wiw,ᓂᐦᑖᐋᐧᐦᑕᐄᐧᐤ,"s/he climbs well
ni+htu+wu+ku+y,ᓂᐦᑕᐊᐧᑲᕀ,"my ear"
ni+htu+wew,ᓂᐦᑖᐁᐧᐤ,"s/he is able to talk well; s/he speaks well"
ni+htu+weyi+htu+m,ᓂᐦᑖᐁᐧᔨᐦᑕᒼ,"s/he is resourceful; s/he has knowledge for doing; s/he is clever (about s.t.)
ni+htu+wi+tsi+mew,ᓂᐦᑖᐃᐧᒋᒣᐤ,"s/he uses a boat and paddles well"
ni+htu+wi+htu+w,ᓂᐦᑖᐃᐧᐦᑖᐤ,"s/he does s.t. well; s/he is smart"
ni+htu+wi+ki+hu+ku+n,ᓂᐦᑖᐃᐧᑭᐦᐋᑲᐣ,"child"
ni+htu+wi+ki+hu+wu+so+w,ᓂᐦᑖᐃᐧᑭᐦᐋᐊᐧᓱᐤ,"s/he gives birth to a child"
ni+htu+wi+ki+htsi+ku+n,ᓂᐦᑖᐃᐧᑭᐦᒋᑲᐣ,"field
ni+htu+wi+ki+htsi+ku+ni+hk,ᓂᐦᑖᐃᐧᑭᐦᒋᑲᓂᕁ,"James Smith Cree Nation
ni+htu+wi+ki+htsi+ku+ni+s,ᓂᐦᑖᐃᐧᑭᐦᒋᑲᓂᐢ,"small field
ni+htu+wi+ki+htsi+kew,ᓂᐦᑖᐃᐧᑭᐦᒋᑫᐤ,"s/he farms
ni+htu+wi+ki+htsi+kewi+yi+ni+w,ᓂᐦᑖᐃᐧᑭᐦᒋᑫᐃᐧᔨᓂᐤ,"farmer"
ni+htu+wi+ki+hew,ᓂᐦᑖᐃᐧᑭᐦᐁᐤ,"she gives birth to s.o.
ni+htu+wi+ki+htu+w,ᓂᐦᑖᐃᐧᑭᐦᑖᐤ,"s/he gives birth to s.t.
ni+htu+wi+ki+n,ᓂᐦᑖᐃᐧᑭᐣ,"it grows forth (e.g. a plant)
ni+htu+wi+ki+nu+wu+so+w,ᓂᐦᑖᐃᐧᑭᓈᐊᐧᓱᐤ,"s/he gives birth to a child
ni+htu+wi+kistu+m,ᓂᐦᑖᐃᐧᑮᐢᑕᒼ,"s/he populates s.t. (e.g. the earth)"
ni+htu+wi+ki+w,ᓂᐦᑖᐃᐧᑭᐤ,"s/he is born"
ni+htu+wi+ki+wi+n,ᓂᐦᑖᐃᐧᑭᐃᐧᐣ,"birthday"
ni+htu+wi+kwu+so+w,ᓂᐦᑖᐃᐧᑳᐧᓱᐤ,"s/he sews well
ni+htu+wi+kwu+so+wi+n,ᓂᐦᑖᐃᐧᑳᐧᓱᐃᐧᐣ,"fancy sewing"
ni+htu+wi+kwu+tu+m,ᓂᐦᑖᐃᐧᑳᐧᑕᒼ,"s/he sews s.t. well
ni+htu+wi+kwu+tew,ᓂᐦᑖᐃᐧᑳᐧᑌᐤ,"s/he sews s.o. well; s/he sews well for s.o."
ni+htu+wi+mi+nu+ki+ni+kew,ᓂᐦᑖᐃᐧᒥᓇᑭᓂᑫᐤ,"s/he is good at sewing on beads"
